,author id,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet,username,name
97,1564122882,2022-09-27 10:47:02+00:00, ,1574712212744466432,de,0,0,0,14,Twitter for Android,RT @IliasUyar: Wird der #Bundespräsident den für diese hetzerischen Plakate verantwortlichen Botschafter #Aserbaidschan|s heute akkreditier…,JCNB1,Jeremy Bartels
98,810933219709358080,2022-09-27 10:45:46+00:00, ,1574711892345442304,de,0,0,0,14,Twitter for iPhone,RT @IliasUyar: Wird der #Bundespräsident den für diese hetzerischen Plakate verantwortlichen Botschafter #Aserbaidschan|s heute akkreditier…,DastanJasim,Dastan Jasim
99,2250172014,2022-09-27 10:44:54+00:00, ,1574711675994906626,de,42,0,0,14,Twitter for iPhone,"Wird der #Bundespräsident den für diese hetzerischen Plakate verantwortlichen Botschafter #Aserbaidschan|s heute akkreditieren, Frau @BPrSprecherin? Entspricht es den diplomatischen Gepflogenheiten in #Deutschland eine mit Hetze &amp; Hass plakatierte Botschaft zu akzeptieren? https://t.co/kPCKcVWasJ",IliasUyar,Ilias Uyar - Իլիաս Հացպանեան
100,945180748994285570,2022-09-27 08:54:35+00:00, ,1574683910176399361,de,0,0,0,0,Twitter Web App,"Also ich setz und hoff auf ihn! 
Dr. Dominik Wlazny vulgo @marcopogo666 

#Bundespraesident #Wahl #BPW22 #Wlazny #Oesterreich 

https://t.co/3QaL2b45dy",AdVerteisa,Ad Verteisa
101,89669466,2022-09-27 08:12:22+00:00, ,1574673287124291584,en,0,0,0,1,Dushyant Tweet,RT @Fraunhofer_IGD: Good job! Our #AugmentedReality App inspires our #Bundespräsident and now visitors of Abby Corvey. @Fraunhofer @Fraunho…,dushyantgadewal,dushyant gadewal
102,46112564,2022-09-27 08:00:21+00:00, ,1574670262259154946,en,4,0,0,1,Twitter for Android,Good job! Our #AugmentedReality App inspires our #Bundespräsident and now visitors of Abby Corvey. @Fraunhofer @FraunhoferPolit https://t.co/IQOFt4BPqQ https://t.co/aPFcV22p9A,Fraunhofer_IGD,Fraunhofer IGD
103,48009361,2022-09-27 06:20:46+00:00, ,1574645201817468928,de,0,0,0,0,Twitter for Android,"3599  #Richard #von #Weizsäcker – #niemiecki #polityk . Od 1981#berliner #berlin #bundespräsident #president #autograph #autogramm #autograf
@CDU https://t.co/2OGrLc3aNb",collectingsmile,marek wysoczynski
104,701865756913508352,2022-09-26 15:27:02+00:00, ,1574420288095272961,de,1,0,0,0,Qualtrics Connect,"Ein Treffen mit dem #Bundespräsident|en, unser Teilnahme am #Rhine #CleanUp und ein #Luchs-Besuch - in unserem Newsletter gibt’s viele spannende Infos. Noch mehr #GuteNachrichten gibt’s hier: https://t.co/1l39mXhIBn https://t.co/8BXQDSnxaT",DPLotterie,PostcodeLotterie
105,3409939971,2022-09-26 15:25:50+00:00, ,1574419986730438657,de,2,0,0,0,Twitter Web App,"Es ist höchste Zeit dem Wahnsinn in Österreich und der EU ein Ende zu setzen - ich werde deshalb Gerald Grosz wählen, weil ich Ehrlichkeit, Unabhängigkeit und gute neue Ansätze schätze. Die Zeit ist reif!  #GeraldGrosz #Bundespräsident https://t.co/bIMAsZlmmh via @YouTube",nonewspeak,Otmar Lindner
106,48009361,2022-09-26 14:12:33+00:00, ,1574401544945946625,de,0,0,0,0,Twitter for Android,"#3598 #3588 #3545 #Richard #von #Weizsäcker – #niemiecki #polityk . Od 1981#berliner #berlin #bundespräsident #president #autograph #autogramm #autograf
@CDU https://t.co/QrXKBy7faH",collectingsmile,marek wysoczynski
107,2616046716,2022-09-26 11:58:49+00:00, ,1574367888932474880,de,1,0,0,0,Twitter Web App,#Deutschland  Der #Bundespräsident gratuliert dem Iranischen Oberhaupt. Die #EUChefin droht der #demokratisch gewählten #Regierung in #Italien.  Einfach mal darüber nachdenken wie #EU #Grüne und die #SPD zur #Demokratie stehen !,TheMissRossi,TheMissRossi
108,2773326009,2022-09-26 11:29:11+00:00, ,1574360432202096645,de,0,0,0,0,Twitter for Android,Damals gratulieren #Putin übrigens u. a. auch Frankreichs Präsident @EmmanuelMacron und Deutschlands #Bundespräsident Frank-Walter #Steinmeier. https://t.co/nw96MFpZOM https://t.co/SPW0wQ7grZ,horn_helmut,Dr. Hans Helmut Horn
109,3120962277,2022-09-26 07:26:54+00:00, ,1574299456752721920,de,0,0,0,3,Twitter Web App,RT @MHKBD_NRW: Stolzes Alter mit langer Tradition &amp; ein außergewöhnlicher universeller Wert: @UNESCOWelterbe #Corvey feiert heute sein 1200…,ItalyinCologne,Italy in Cologne
110,931069083092701184,2022-09-25 19:50:35+00:00, ,1574124223160795140,de,0,0,0,3,Twitter for iPhone,RT @MHKBD_NRW: Stolzes Alter mit langer Tradition &amp; ein außergewöhnlicher universeller Wert: @UNESCOWelterbe #Corvey feiert heute sein 1200…,KarolineBaier,Karoline Baier
111,1713281244,2022-09-25 19:28:27+00:00, ,1574118656094633992,de,0,0,0,2,Twitter for iPhone,RT @MartinKinderva1: Bei all seinen Macken: #JoachimGauck wäre mir im Moment wesentlich lieber als #Bundespräsident.,KaLu_Artist,katharina
112,247262571,2022-09-25 19:15:55+00:00, ,1574115498899476483,de,0,0,0,3,Twitter for iPhone,RT @MHKBD_NRW: Stolzes Alter mit langer Tradition &amp; ein außergewöhnlicher universeller Wert: @UNESCOWelterbe #Corvey feiert heute sein 1200…,landnrw,Staatskanzlei NRW
113,48009361,2022-09-25 18:48:19+00:00, ,1574108553366880256,de,0,0,0,0,Twitter for Android,"3588 #3545 #Richard #von #Weizsäcker – #niemiecki #polityk . Od 1981#berliner #berlin #bundespräsident #president #autograph #autogramm #autograf
@CDU @Berlin_Daily https://t.co/nbyaAwHEGt",collectingsmile,marek wysoczynski
114,895369738070708224,2022-09-25 18:00:32+00:00, ,1574096529757011970,de,17,1,1,3,Twitter for iPhone,Stolzes Alter mit langer Tradition &amp; ein außergewöhnlicher universeller Wert: @UNESCOWelterbe #Corvey feiert heute sein 1200-jähriges Jubiläum mit #Bundespräsident Steinmeier &amp; Min. @inascharrenbach. Durch Führungen via Tablet werden künftig die Steine zum Sprechen gebracht. #nrw https://t.co/Rjkfb4Qdfv,MHKBD_NRW,MHKBD NRW
115,487745259,2022-09-25 17:52:47+00:00, ,1574094578881220608,de,0,0,0,0,Twitter Web App,"@TassWall @ArminWolf Wenn das ein studierter #Jurist nicht versteht aber trotzdem #Bundespräsident werden will, stelle ich mir fragen über seine geistige Gesundheit.",EngelbertDejaco,Engelbert Dejaco
116,2588151718,2022-09-25 16:09:33+00:00, ,1574068600515747840,de,0,0,0,2,Twitter for Android,RT @MartinKinderva1: Bei all seinen Macken: #JoachimGauck wäre mir im Moment wesentlich lieber als #Bundespräsident.,wiese_r,Andreas R. Wiese
117,1491377647703760896,2022-09-25 15:45:46+00:00, ,1574062615285796865,de,9,0,2,2,Twitter for iPhone,Bei all seinen Macken: #JoachimGauck wäre mir im Moment wesentlich lieber als #Bundespräsident. https://t.co/sHuarn8jj0,MartinKinderva1,Martin Kindervater
118,931481560305586176,2022-09-25 13:35:05+00:00, ,1574029726829658114,de,2,0,0,0,Twitter for iPhone,#Bundespräsident Frank-Walter #Steinmeier ist Ehrengast beim Festakt des Jubiläums in #Corvey . Das ehemalige Kloster und heutige #UNESCO -#Weltkulturerbe wird 1.200 Jahre alt. https://t.co/5alq4gnS8w,KlausOverdiek,Klaus Overdiek
119,719635548252606465,2022-09-25 11:57:00+00:00, ,1574005042327310343,de,0,0,2,0,TweetDeck,"Der #Bundespräsident der Durchseuchungsregierung ,  frotzelt uns also, indem er uns seine `alternative Wirklichkeit´ aufzwingen will.
Während er in der Kanzlei für sich weiterhin PCR -Tests+Masken fordert, erklärt er uns, dass es sicher ist, verseucht zu werden ...

#vanderbellen https://t.co/TLISvbJqE8",apex_archive,The Apex Archive
120,1275010872851738625,2022-09-25 09:53:47+00:00, ,1573974032772390912,de,0,0,0,0,Twitter for Android,"""Wir werden alle Frauen bitten müssen, ein #Kopftuch zu tragen - aus Solidarität""
#Bundespräsident Alexander Van der Bellen
 https://t.co/zFRSL5bqLj",BronsteinLeo,Leo Bronstein
121,1051006337306566659,2022-09-25 06:02:00+00:00, ,1573915703333224450,de,1,0,0,0,TweetDeck,"Guten Morgen!
Unsere Themen heute: 
Abschluss der Kirchenvolkskonferenz  katholischer Reformgruppen, Festakt zu 1.200 Jahre Kloster #Corvey mit #Bundespräsident Steinmeier und offizielle Eröffnung der Vollversammlung der Vereinten Evangelischen Mission @vemission",epd_west,epd West
122,65412505,2022-09-24 23:04:05+00:00, ,1573810534167838726,de,0,0,0,0,Twitter for Android,@_MarcCohen_ @UlrichSchneider Der hat einen Namen. Und ist jetzt #Bundespräsident . Schande über ihn.,walterspannagel,W-alter Spannagel
123,1497996134006067206,2022-09-24 18:27:13+00:00, ,1573740854400925697,de,0,0,0,0,Twitter for Android,"@fpiatov Ja, widerlich. Steinmeier hat das Amt des #Bundespräsident|en endgültig diskreditiert. Das Amt kann ersatzlos entfallen.",WinrichGermann,Winrich Germann
124,487745259,2022-09-24 17:21:02+00:00, ,1573724202745708545,de,0,0,0,0,Twitter Web App,"I frog mi grod, ob a der #Abwerzger zurücktritt, wenn sich herausstellen sollt, dass er seine Wähler mit vollem Wissen arglistig getäuscht hat, wenn dann kein blauer #Landeshauptmann von einem blauen #Bundespräsident en angelobt wird. 🤔",EngelbertDejaco,Engelbert Dejaco
125,1543643591574261760,2022-09-24 17:11:32+00:00, ,1573721809425514496,de,0,0,0,0,Twitter Web App,"I frog mi grod, ob a der #Abwerzger zurücktritt, wenn sich herausstellen sollt, dass er seine Wähler mit vollem Wissen arglistig getäuscht hat, wenn dann kein blauer #Landeshauptmann von einem blauen #Bundespräsident en angelobt wird. 🤔",schluiferer,Sepp Schluiferer
126,1470244134816522241,2022-09-24 15:52:15+00:00, ,1573701856664117250,de,1,0,0,0,Twitter for Android,"@derkandidat_vdb #VanderBellen #VdB 
Der schlechteste #Bundespräsident
den #Österreich je erlebt hat!
SAG NEIN, zu VAN DER BELLEN!!!",TomFis6,Tom Fis
127,48009361,2022-09-24 15:42:25+00:00, ,1573699381315903490,de,1,0,0,0,Twitter for Android,"3545 #Richard #von #Weizsäcker – #niemiecki #polityk . Od 1981#berliner #berlin #bundespräsident #president #autograph #autogramm #autograf 
@Berlin_Ticker https://t.co/pd2s2cRp6I",collectingsmile,marek wysoczynski
128,1409979019110518786,2022-09-24 11:11:03+00:00, ,1573631093038874626,de,0,0,0,51,Twitter Web App,"RT @IliasUyar: Hi @AuswaertigesAmt, dem diplomatischen Niveau von #Aserbaidschan mag es entsprechen, ist es aber für Sie akzeptabel, wenn d…",Whitney_Barbra,Violet
129,1299628440937795584,2022-09-24 09:47:16+00:00, ,1573610005944737793,de,0,0,0,51,Twitter for iPhone,"RT @IliasUyar: Hi @AuswaertigesAmt, dem diplomatischen Niveau von #Aserbaidschan mag es entsprechen, ist es aber für Sie akzeptabel, wenn d…",seseseseseb,🌱
130,1312825629503520773,2022-09-24 08:03:30+00:00, ,1573583894112247809,de,0,0,0,51,Twitter for Android,"RT @IliasUyar: Hi @AuswaertigesAmt, dem diplomatischen Niveau von #Aserbaidschan mag es entsprechen, ist es aber für Sie akzeptabel, wenn d…",Joel_D96,Joel_D96
131,1317844998382112771,2022-09-24 05:25:23+00:00, ,1573544100804050945,de,0,0,0,51,Twitter for iPhone,"RT @IliasUyar: Hi @AuswaertigesAmt, dem diplomatischen Niveau von #Aserbaidschan mag es entsprechen, ist es aber für Sie akzeptabel, wenn d…",aramaram8811,aramaram
132,819254643670810628,2022-09-23 22:07:01+00:00, ,1573433784984391686,de,1,0,0,0,Twitter for Android,Und unser #Bundespräsident #Steinmeier gratulierte diesem Regime. Unerträglich! https://t.co/Dj2ASVqiu6,Kingdomcometous,Kingdom Come
133,988668296529694720,2022-09-23 22:00:21+00:00, ,1573432105014644746,de,0,0,0,1,ATOMREAKTOR,"RT @2teGuy1: Man kann schon mit 18 in den #Bundestag, mit 18 #Bundeskanzler, mit 21 Regierender #Bürgermeister von #Berlin und erst mit 40…",TweetReaktor,TweetReaktor 🤖
134,1200914312572878849,2022-09-23 21:59:06+00:00, ,1573431792459210755,de,0,0,0,1,Twitter Web App,"Man kann schon mit 18 in den #Bundestag, mit 18 #Bundeskanzler, mit 21 Regierender #Bürgermeister von #Berlin und erst mit 40 #Bundespräsident aka Grüßaugust werden. Irgendetwas stimmt da nicht🙈 https://t.co/lghOkH4Zla",2teGuy1,Guy Fawkes
135,858953686046912512,2022-09-23 19:50:02+00:00, ,1573399310053638156,de,0,0,0,0,Twitter Web App,"Gemäss staatlicher russischer Nachrichtenagentur hat #Bundespräsident Ignazio #Cassis von Russland einen Orden verliehen erhalten.

https://t.co/fXC0peTZ8M",nau_live,Nau
136,1448958060354019328,2022-09-23 17:38:14+00:00, ,1573366142504439808,de,0,0,0,51,Twitter for iPhone,"RT @IliasUyar: Hi @AuswaertigesAmt, dem diplomatischen Niveau von #Aserbaidschan mag es entsprechen, ist es aber für Sie akzeptabel, wenn d…",Avtvnv1110,Avtvnv 🇦🇲🦚
137,1312241410096193536,2022-09-23 17:15:06+00:00, ,1573360318331621377,de,0,0,0,51,Twitter for Android,"RT @IliasUyar: Hi @AuswaertigesAmt, dem diplomatischen Niveau von #Aserbaidschan mag es entsprechen, ist es aber für Sie akzeptabel, wenn d…",Ereshkijal,Նոքթուրնա 💔 ☥
138,1342591503965806593,2022-09-23 17:01:07+00:00, ,1573356799574609921,de,0,0,0,51,Twitter for Android,"RT @IliasUyar: Hi @AuswaertigesAmt, dem diplomatischen Niveau von #Aserbaidschan mag es entsprechen, ist es aber für Sie akzeptabel, wenn d…",LD23092,Der Gambler
139,1498734384580644866,2022-09-23 16:40:16+00:00, ,1573351554928738305,de,0,0,0,0,Twitter for Android,"@fpiatov Geiler Typ, unser #bundespräsident",AtTaube3,Tobias Taube
140,1317203608559996929,2022-09-23 16:11:33+00:00, ,1573344327706738688,de,0,0,0,51,Twitter for Android,"RT @IliasUyar: Hi @AuswaertigesAmt, dem diplomatischen Niveau von #Aserbaidschan mag es entsprechen, ist es aber für Sie akzeptabel, wenn d…",LolaKid6,LolaKid
141,1519664444065914880,2022-09-23 16:09:25+00:00, ,1573343788117934083,en,1,0,0,0,Twitter for Android,"This is what really matters, and all the politicians should see  #SaveSoil as the absolute priority.
Also the new elected #bundespräsident should speak and do something about it, whoever will be the elected one:
@GeraldGrosz @fpoe @vanderbellen @ORF @derStandardat #mfg #bier https://t.co/gXUk2jvWWw",green_evita08,#SaveSoil Eva
142,487745259,2022-09-23 15:26:46+00:00, ,1573333056953679873,de,0,0,0,0,Twitter for Android,"Netzfundstück
Würdevoll als #Bundespräsident sieht aber anders aus. 
#Rosenkranz #bpw22 https://t.co/RJd94Q2XNC",EngelbertDejaco,Engelbert Dejaco
143,1313735295813120002,2022-09-23 14:53:05+00:00, ,1573324581741658112,de,0,0,0,51,Twitter for iPhone,"RT @IliasUyar: Hi @AuswaertigesAmt, dem diplomatischen Niveau von #Aserbaidschan mag es entsprechen, ist es aber für Sie akzeptabel, wenn d…",knowyourbrain20,Amazons Rising
144,1301163771679969281,2022-09-23 13:44:47+00:00, ,1573307393051709441,de,0,0,0,51,Twitter Web App,"RT @IliasUyar: Hi @AuswaertigesAmt, dem diplomatischen Niveau von #Aserbaidschan mag es entsprechen, ist es aber für Sie akzeptabel, wenn d…",yanis_echtsauer,yanis_
145,1570660451083493388,2022-09-23 13:01:05+00:00, ,1573296396085731328,de,0,0,0,51,Twitter Web App,"RT @IliasUyar: Hi @AuswaertigesAmt, dem diplomatischen Niveau von #Aserbaidschan mag es entsprechen, ist es aber für Sie akzeptabel, wenn d…",Bobby48500678,Bob Minion
146,1312744879567630337,2022-09-23 12:42:25+00:00, ,1573291697752227840,de,0,0,0,51,Twitter for iPhone,"RT @IliasUyar: Hi @AuswaertigesAmt, dem diplomatischen Niveau von #Aserbaidschan mag es entsprechen, ist es aber für Sie akzeptabel, wenn d…",avakhovian,Avak H.
147,15297444,2022-09-23 12:06:11+00:00, ,1573282579150737408,de,0,0,0,51,Twitter for iPhone,"RT @IliasUyar: Hi @AuswaertigesAmt, dem diplomatischen Niveau von #Aserbaidschan mag es entsprechen, ist es aber für Sie akzeptabel, wenn d…",elnin0,thisIsPatrick
148,4816248695,2022-09-23 11:56:57+00:00, ,1573280254789132288,de,0,0,0,51,Twitter for iPhone,"RT @IliasUyar: Hi @AuswaertigesAmt, dem diplomatischen Niveau von #Aserbaidschan mag es entsprechen, ist es aber für Sie akzeptabel, wenn d…",SSSupervillain,Stewie Griffin
149,1412042946854129666,2022-09-23 11:43:54+00:00, ,1573276970938503174,de,5,0,0,0,Twitter Web App,"Im Rahmen ihrer Mexikoreise besuchten #Bundespräsident Frank-Walter #Steinmeier und seine Frau Elke Büdenbender am Mittwoch das Goethe-Institut Mexiko @goethemex. Danke für den Besuch!

Foto: Alejandra Rajal https://t.co/p12IaRfkbO",GI_Presse,Goethe-Institut Presse
150,704719319,2022-09-23 11:43:14+00:00, ,1573276803636027392,de,0,0,0,51,Twitter for iPad,"RT @IliasUyar: Hi @AuswaertigesAmt, dem diplomatischen Niveau von #Aserbaidschan mag es entsprechen, ist es aber für Sie akzeptabel, wenn d…",GrgoireT,Grégoire Tafankejian
151,1012750715419287552,2022-09-23 11:26:10+00:00, ,1573272505867173888,de,0,0,0,51,Twitter Web App,"RT @IliasUyar: Hi @AuswaertigesAmt, dem diplomatischen Niveau von #Aserbaidschan mag es entsprechen, ist es aber für Sie akzeptabel, wenn d…",stein_til,Tilly
152,20381917,2022-09-23 11:14:42+00:00, ,1573269621129580546,de,0,0,0,0,kathch,«Das Problem ist die Therapie» @tachlesnews #Bundespräsident #Juden https://t.co/7lMWB2b8um,kathch,Portal kath.ch
153,512928461,2022-09-23 11:12:19+00:00, ,1573269024292708352,de,0,0,0,51,Twitter for Android,"RT @IliasUyar: Hi @AuswaertigesAmt, dem diplomatischen Niveau von #Aserbaidschan mag es entsprechen, ist es aber für Sie akzeptabel, wenn d…",herr_berrt,marcuse
154,1569723208596865024,2022-09-23 11:09:12+00:00, ,1573268236979900416,de,0,0,0,51,Twitter for Android,"RT @IliasUyar: Hi @AuswaertigesAmt, dem diplomatischen Niveau von #Aserbaidschan mag es entsprechen, ist es aber für Sie akzeptabel, wenn d…",Levon64406850,Levon
155,2708393068,2022-09-23 10:41:03+00:00, ,1573261153467252739,de,0,0,0,51,Twitter Web App,"RT @IliasUyar: Hi @AuswaertigesAmt, dem diplomatischen Niveau von #Aserbaidschan mag es entsprechen, ist es aber für Sie akzeptabel, wenn d…",taltalim_tali,tali taltalim
156,1310714011663708160,2022-09-23 10:37:50+00:00, ,1573260345388441602,de,0,0,0,51,Twitter Web App,"RT @IliasUyar: Hi @AuswaertigesAmt, dem diplomatischen Niveau von #Aserbaidschan mag es entsprechen, ist es aber für Sie akzeptabel, wenn d…",DAsilbekyan,Davit Asilbekyan
157,3429826187,2022-09-23 10:37:32+00:00, ,1573260269954150400,und,0,0,0,0,Twitter for Android,"#wahlzumbundespräsi
#wennehmaden?
#AUT
#bundespräsident https://t.co/dVkPvTs4R3",werndlstadter,Werndlstädter
158,1312791662222024704,2022-09-23 10:36:57+00:00, ,1573260122524364800,de,0,0,0,51,Twitter for Android,"RT @IliasUyar: Hi @AuswaertigesAmt, dem diplomatischen Niveau von #Aserbaidschan mag es entsprechen, ist es aber für Sie akzeptabel, wenn d…",WolfGangL81,Wolfgang
159,1184257357930467333,2022-09-23 10:36:16+00:00, ,1573259950377369602,de,0,0,0,51,Twitter for Android,"RT @IliasUyar: Hi @AuswaertigesAmt, dem diplomatischen Niveau von #Aserbaidschan mag es entsprechen, ist es aber für Sie akzeptabel, wenn d…",FiratTurgutW,Fırat Turgut
160,905920560,2022-09-23 10:32:40+00:00, ,1573259042599968772,de,0,0,0,51,Twitter for Android,"RT @IliasUyar: Hi @AuswaertigesAmt, dem diplomatischen Niveau von #Aserbaidschan mag es entsprechen, ist es aber für Sie akzeptabel, wenn d…",tumalwas,tumalwas #team@tigerelch
161,56394959,2022-09-23 10:31:54+00:00, ,1573258849955778563,de,0,0,0,51,Twitter for Android,"RT @IliasUyar: Hi @AuswaertigesAmt, dem diplomatischen Niveau von #Aserbaidschan mag es entsprechen, ist es aber für Sie akzeptabel, wenn d…",raz_u,#FreeThemAll
162,400671340,2022-09-23 10:25:00+00:00, ,1573257113840877574,de,0,0,0,51,Twitter Web App,"RT @IliasUyar: Hi @AuswaertigesAmt, dem diplomatischen Niveau von #Aserbaidschan mag es entsprechen, ist es aber für Sie akzeptabel, wenn d…",TigranAbgarjan,Tigran Abgarjan ♰ 🇦🇲
163,908346504989085699,2022-09-23 10:23:47+00:00, ,1573256808139038722,de,0,0,0,51,Twitter for iPhone,"RT @IliasUyar: Hi @AuswaertigesAmt, dem diplomatischen Niveau von #Aserbaidschan mag es entsprechen, ist es aber für Sie akzeptabel, wenn d…",kngregorian,Karnik Gregorian
164,1467889702648885258,2022-09-23 10:22:46+00:00, ,1573256554526171137,de,0,0,0,51,Twitter Web App,"RT @IliasUyar: Hi @AuswaertigesAmt, dem diplomatischen Niveau von #Aserbaidschan mag es entsprechen, ist es aber für Sie akzeptabel, wenn d…",mxjkblindemann,Max Jakob Lindemann
165,4821992621,2022-09-23 10:17:24+00:00, ,1573255203465433088,de,0,0,0,51,Twitter Web App,"RT @IliasUyar: Hi @AuswaertigesAmt, dem diplomatischen Niveau von #Aserbaidschan mag es entsprechen, ist es aber für Sie akzeptabel, wenn d…",Boesmensch60488,Bösmensch 🇩🇪🇦🇲
166,584085933,2022-09-23 10:05:38+00:00, ,1573252239350812674,de,0,0,0,51,Twitter Web App,"RT @IliasUyar: Hi @AuswaertigesAmt, dem diplomatischen Niveau von #Aserbaidschan mag es entsprechen, ist es aber für Sie akzeptabel, wenn d…",philiphogh,Philip Hogh
167,897554471894560769,2022-09-23 09:57:24+00:00, ,1573250170426630144,de,0,0,0,51,Twitter for Android,"RT @IliasUyar: Hi @AuswaertigesAmt, dem diplomatischen Niveau von #Aserbaidschan mag es entsprechen, ist es aber für Sie akzeptabel, wenn d…",Lemmi2017,Michael Lemm
168,76948009,2022-09-23 09:52:56+00:00, ,1573249045723758592,de,0,0,0,51,Twitter for Android,"RT @IliasUyar: Hi @AuswaertigesAmt, dem diplomatischen Niveau von #Aserbaidschan mag es entsprechen, ist es aber für Sie akzeptabel, wenn d…",Politikcity,Hansi
169,2473415961,2022-09-23 09:51:10+00:00, ,1573248601689624576,de,0,0,0,51,Twitter for Android,"RT @IliasUyar: Hi @AuswaertigesAmt, dem diplomatischen Niveau von #Aserbaidschan mag es entsprechen, ist es aber für Sie akzeptabel, wenn d…",Stadtschaf,Jon Uhu
170,1478413412262715394,2022-09-23 09:49:09+00:00, ,1573248091117191168,de,0,0,0,51,Twitter for Android,"RT @IliasUyar: Hi @AuswaertigesAmt, dem diplomatischen Niveau von #Aserbaidschan mag es entsprechen, ist es aber für Sie akzeptabel, wenn d…",HasanHa95212799,BahozDersim62
171,4293955461,2022-09-23 09:47:24+00:00, ,1573247651478642688,de,0,0,0,51,Twitter Web App,"RT @IliasUyar: Hi @AuswaertigesAmt, dem diplomatischen Niveau von #Aserbaidschan mag es entsprechen, ist es aber für Sie akzeptabel, wenn d…",Dame_vonWelt,dame.von.welt
172,436220250,2022-09-23 09:45:08+00:00, ,1573247081573138434,de,0,0,0,51,Twitter for iPhone,"RT @IliasUyar: Hi @AuswaertigesAmt, dem diplomatischen Niveau von #Aserbaidschan mag es entsprechen, ist es aber für Sie akzeptabel, wenn d…",Aram1174,Aram1174
173,1462607316,2022-09-23 09:45:03+00:00, ,1573247061209776130,de,0,0,0,51,Twitter for Android,"RT @IliasUyar: Hi @AuswaertigesAmt, dem diplomatischen Niveau von #Aserbaidschan mag es entsprechen, ist es aber für Sie akzeptabel, wenn d…",zart_core,zart core
174,1191820782537789440,2022-09-23 09:40:04+00:00, ,1573245808085958656,de,0,0,0,51,Twitter Web App,"RT @IliasUyar: Hi @AuswaertigesAmt, dem diplomatischen Niveau von #Aserbaidschan mag es entsprechen, ist es aber für Sie akzeptabel, wenn d…",grnr_s,Seb
175,1317432797032779831,2022-09-23 09:35:32+00:00, ,1573244664303570944,de,0,0,0,51,Twitter Web App,"RT @IliasUyar: Hi @AuswaertigesAmt, dem diplomatischen Niveau von #Aserbaidschan mag es entsprechen, ist es aber für Sie akzeptabel, wenn d…",RaffiNoName,Raffi / #FreeArmenianPOWs
176,1214663181831954432,2022-09-23 09:33:52+00:00, ,1573244245602877441,de,0,0,0,51,Twitter for iPhone,"RT @IliasUyar: Hi @AuswaertigesAmt, dem diplomatischen Niveau von #Aserbaidschan mag es entsprechen, ist es aber für Sie akzeptabel, wenn d…",klimovskayaa,Anastasia
177,1416702537168789505,2022-09-23 09:27:28+00:00, ,1573242635435020288,de,0,0,0,51,Twitter for Android,"RT @IliasUyar: Hi @AuswaertigesAmt, dem diplomatischen Niveau von #Aserbaidschan mag es entsprechen, ist es aber für Sie akzeptabel, wenn d…",LarsKppen2,Lars Köppen
178,1156992094625550336,2022-09-23 09:26:22+00:00, ,1573242359193681922,de,0,0,0,51,Twitter Web App,"RT @IliasUyar: Hi @AuswaertigesAmt, dem diplomatischen Niveau von #Aserbaidschan mag es entsprechen, ist es aber für Sie akzeptabel, wenn d…",niedarein,Niedarein
179,50766270,2022-09-23 09:25:24+00:00, ,1573242114221170690,de,0,0,0,51,Twitter for Android,"RT @IliasUyar: Hi @AuswaertigesAmt, dem diplomatischen Niveau von #Aserbaidschan mag es entsprechen, ist es aber für Sie akzeptabel, wenn d…",textautomat,Anna Aridzanjan
180,2834374103,2022-09-23 09:22:42+00:00, ,1573241436971192320,de,0,0,0,51,Twitter Web App,"RT @IliasUyar: Hi @AuswaertigesAmt, dem diplomatischen Niveau von #Aserbaidschan mag es entsprechen, ist es aber für Sie akzeptabel, wenn d…",NarBarVie,Narine
181,1314658724661915653,2022-09-23 09:22:08+00:00, ,1573241291831668736,de,0,0,0,51,Twitter for iPhone,"RT @IliasUyar: Hi @AuswaertigesAmt, dem diplomatischen Niveau von #Aserbaidschan mag es entsprechen, ist es aber für Sie akzeptabel, wenn d…",mi_hayuhi,Claire Zachanassian ✨4
182,2250172014,2022-09-23 09:20:12+00:00, ,1573240807502528513,de,146,20,1,51,Twitter for iPhone,"Hi @AuswaertigesAmt, dem diplomatischen Niveau von #Aserbaidschan mag es entsprechen, ist es aber für Sie akzeptabel, wenn die 🇦🇿 Botschaft in #Berlin derart Hass schürt? Wird Hr. #Bundespräsident unter d. Umständen den design. Botschafter 🇦🇿 akkreditieren, Frau @BPrSprecherin? https://t.co/vIUYPwAGJe",IliasUyar,Ilias Uyar - Իլիաս Հացպանեան
183,1453996365034541058,2022-09-23 08:46:37+00:00, ,1573232356047085569,de,1,0,1,0,Twitter for iPhone,"Wenn alle Schweizer so wären, dann wäre mir das kleine Alpenland verdammt unsympathisch: Der #Schweizer #Bundespräsident Ignazio #Cassis @ignaziocassis stellt sich hier mit #Russlands #Außenminister #Lawrov zum gemeinsamen Foto. https://t.co/w0Spzbffog",CGrusdt,Christian Grusdt
184,1147172063221882883,2022-09-23 07:31:14+00:00, ,1573213382790074369,de,0,0,0,0,Twitter for Android,"Ihr lebt im besten Deutschland aller Zeiten! Und ich zum Glück seit einigen Jahren nicht mehr:). 
#Bundespräsident #GrueneRausausdenParlamenten #BundesregierungRuecktritt #Habeck https://t.co/g3IICBDXxq",ConatoRalf,Henry_Hogan
